kara.lemanski.19	80.68173784766934
clifford.aikin.19	86.53109252710559
buena.trivedi.19	86.48005861640947
lacy.mattes.19	74.3746180451253
keven.monks.19	76.8091278886816
allie.taniguchi.19	68.92285005304477
iesha.murrell.19	79.58325319727442
mandie.hallam.19	71.95776269294288
melvin.ellery.19	91.54074605924367
scottie.lank.19	84.96025653518855
sanda.castelli.19	73.23223153556879
ludie.truesdale.19	62.396181547967515
kerri.durr.19	80.19852549438542
donnetta.goss.19	85.27784988582778
magaret.aumick.19	69.33401948463175
tatiana.tardiff.19	85.99784880253489
gilma.guess.19	75.71335385481444
winfred.willems.19	70.08704640880303
marchelle.mahr.19	78.0053968505176
ivana.dries.19	85.3277807083533
laquita.busse.19	80.30423327128763
tawanda.sward.19	67.98121415697258
lekisha.byer.19	80.12249566097613
velva.neitzel.19	69.25023956787317
taylor.wasser.19	68.5952745816342
conception.dunstan.19	94.51139756151397
sherwood.moshier.19	81.71935606193347
elizabeth.cothran.19	81.7360142663351
izetta.grill.19	74.93414169478564
irwin.ogren.19	74.18882968722602
