jarrett.mcalexander.19	85.35671395186303
virgie.spohn.19	70.08308054467533
miguelina.venzon.19	77.73476614714892
jasper.giberson.19	85.56127165817342
kai.scianna.19	78.6255534306509
kizzie.bonham.19	86.86079705598567
majorie.kanner.19	76.09074998435729
clora.erikson.19	77.48295933005505
lyda.shepardson.19	73.33143480131223
beverlee.millar.19	74.13802680789533
oda.giordano.19	84.83769243387087
jo.pollitt.19	69.06461990745176
iesha.pelchat.19	82.21024641561766
lanora.phinney.19	68.3095485154725
ria.vallejo.19	74.32888414260466
charisse.roiger.19	81.57606545426533
theola.francoeur.19	74.94259064959546
roxie.gutierrez.19	81.55499756652678
kathryn.crossland.19	85.62006882425001
jaime.cato.19	80.83863082247507
alecia.belfield.19	80.95840740481508
nicolette.belle.19	80.84293973660417
lu.elks.19	90.24581077323276
joanie.stermer.19	82.07152959301848
daron.severa.19	69.57395443644968
