shawanna.sarvis.19	66.62758402306501
alessandra.meli.19	91.34908347583277
elroy.korhonen.19	75.07002041398903
deloris.hyde.19	80.26034684336132
allegra.haight.19	51.62326550706325
deborah.hussey.19	77.12644601637172
rex.chicoine.19	82.36935145560368
jonah.lehrman.19	77.62150274546974
sylvie.selby.19	65.03922936745899
jonna.remus.19	68.18412229994752
marvin.schermerhorn.19	73.42029717380464
armand.bettis.19	76.88807495666893
shemika.oehler.19	54.81554560501638
lorrie.neider.19	94.17279555164002
suzi.horton.19	86.62300051209377
vania.lovelace.19	65.14262789137561
johnsie.lindsley.19	61.92570829833315
alissa.foreman.19	70.26577542777679
rudolf.evelyn.19	76.03962681629436
rosemarie.mcglasson.19	79.06378228200838
delmy.jansen.19	42.915096187052114
merideth.arguello.19	68.92511044952566
shanita.grazier.19	85.30060950217626
elijah.price.19	81.32739112383985
nigel.knarr.19	71.72899838661617
rutha.etchison.19	82.7261144914115
edra.gregoire.19	83.1536253036879
