shawanna.sarvis.19	93.3632134573111
alessandra.meli.19	76.27851577451976
elroy.korhonen.19	83.6920188456991
deloris.hyde.19	74.37598821685873
allegra.haight.19	63.20713653622528
deborah.hussey.19	75.6666389547985
rex.chicoine.19	86.90054138869624
jonah.lehrman.19	80.23859140360527
sylvie.selby.19	75.49317472633716
marvin.schermerhorn.19	62.21796147549186
armand.bettis.19	74.05883944614806
shemika.oehler.19	62.53183841110484
lorrie.neider.19	79.5318056156833
suzi.horton.19	61.762982198112674
vania.lovelace.19	63.07161522993103
johnsie.lindsley.19	74.21358234637233
alissa.foreman.19	74.74693330213681
rudolf.evelyn.19	64.87386923827219
rosemarie.mcglasson.19	78.53727534510324
delmy.jansen.19	54.606780391863396
merideth.arguello.19	77.40187271648517
shanita.grazier.19	73.62629768497845
elijah.price.19	70.60285151221812
nigel.knarr.19	72.08442258282024
rutha.etchison.19	68.16449630786235
edra.gregoire.19	78.35258512382008
