shawanna.sarvis.19	78.62662360376785
alessandra.meli.19	58.81499052873736
elroy.korhonen.19	72.70413741389703
deloris.hyde.19	86.54325477402867
allegra.haight.19	77.32020809727933
deborah.hussey.19	44.405365110258856
rex.chicoine.19	74.68664367854049
jonah.lehrman.19	67.59287583708246
sylvie.selby.19	57.88623934380886
jonna.remus.19	80.62465458358491
marvin.schermerhorn.19	61.44535026431699
armand.bettis.19	77.43171826863491
shemika.oehler.19	69.9593722576059
lorrie.neider.19	90.28708348239047
suzi.horton.19	79.30049064430143
vania.lovelace.19	60.48808381989039
johnsie.lindsley.19	59.48957200143595
alissa.foreman.19	68.01723202691655
rudolf.evelyn.19	72.38507982906127
rosemarie.mcglasson.19	76.6234778768751
delmy.jansen.19	70.13651345391403
merideth.arguello.19	82.65529052915558
shanita.grazier.19	77.62073442183504
elijah.price.19	75.35816028966413
nigel.knarr.19	85.65350585449752
rutha.etchison.19	78.826321035485
edra.gregoire.19	59.65853732827139
