shawanna.sarvis.19	80.89347576167312
alessandra.meli.19	42.05597096919208
elroy.korhonen.19	78.39740816530941
deloris.hyde.19	59.31885254893837
allegra.haight.19	71.75689587825931
deborah.hussey.19	67.21387915886052
rex.chicoine.19	53.545212673676915
jonah.lehrman.19	49.6152271642287
sylvie.selby.19	50.03945111096678
jonna.remus.19	92.66818245198303
marvin.schermerhorn.19	71.0096509092742
armand.bettis.19	82.95653177800412
shemika.oehler.19	76.836116275167
lorrie.neider.19	87.26412230047973
suzi.horton.19	68.31749865764286
vania.lovelace.19	76.07600559792468
johnsie.lindsley.19	62.55370283046467
alissa.foreman.19	57.96664183878164
rudolf.evelyn.19	59.270401721420136
rosemarie.mcglasson.19	83.63292392948385
delmy.jansen.19	67.01577271159317
merideth.arguello.19	70.53708585271636
shanita.grazier.19	71.344799574747
elijah.price.19	76.57054332199267
nigel.knarr.19	70.4722557106694
rutha.etchison.19	78.63014765829288
edra.gregoire.19	79.70517877600986
