shawanna.sarvis.19	87.96952618968729
alessandra.meli.19	63.86777412517544
elroy.korhonen.19	83.83276745707307
deloris.hyde.19	69.42269972591038
allegra.haight.19	59.72619361075397
deborah.hussey.19	73.4067181875797
rex.chicoine.19	79.16091479988273
jonah.lehrman.19	75.93901098217064
sylvie.selby.19	66.15393227897306
jonna.remus.19	82.51082184408368
marvin.schermerhorn.19	59.4923088324201
armand.bettis.19	72.81341122213104
shemika.oehler.19	72.72761421958589
lorrie.neider.19	77.52942174511446
suzi.horton.19	75.23140158159026
vania.lovelace.19	68.59826281290783
johnsie.lindsley.19	75.88311817704603
alissa.foreman.19	68.45236469674593
rudolf.evelyn.19	64.26073617872838
rosemarie.mcglasson.19	71.54549640026816
delmy.jansen.19	58.01570410196649
merideth.arguello.19	70.3291739590085
shanita.grazier.19	79.75037384021417
elijah.price.19	78.85407432354626
nigel.knarr.19	79.61727240056781
rutha.etchison.19	66.53137380938364
edra.gregoire.19	65.99637156174175
